stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
300224,正海磁材,True,,388156498.05,68.063,60,2025-01-02,False,False,False,False,False,False,Unknown
300229,拓尔思,True,,429559729.3833333,92.02466666666669,60,2025-01-02,False,False,False,False,False,False,Unknown
300236,上海新阳,True,,1607335194.25,255.31900000000002,60,2025-01-02,False,False,False,False,False,False,Unknown
300244,迪安诊断,True,,604697820.95,199.33583333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
300253,卫宁健康,True,,521592913.1166667,286.276,60,2025-01-02,False,False,False,False,False,False,Unknown
300257,开山股份,True,,407006533.81666666,198.19300000000004,60,2025-01-02,False,False,False,False,False,False,Unknown
300260,新莱应材,True,,1728433275.8166666,365.8903333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
300276,三丰智能,True,,565919853.4,126.40050000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
300296,利亚德,True,,877112941.0333333,134.0558333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
300303,聚飞光电,True,,1335348732.5333333,167.5635,60,2025-01-02,False,False,False,False,False,False,Unknown
300315,掌趣科技,True,,305915023.8666667,55.91,60,2025-01-02,False,False,False,False,False,False,Unknown
300319,麦捷科技,True,,2264053362.3166666,147.21166666666664,60,2025-01-02,False,False,False,False,False,False,Unknown
300322,硕贝德,True,,1352022727.25,132.043,60,2025-01-02,False,False,False,False,False,False,Unknown
300323,华灿光电,True,,2129251867.9333334,51.92000000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
300327,中颖电子,True,,595064172.1166667,88.11316666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
300337,银邦股份,True,,450668635.9,58.31283333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
300342,天银机电,True,,2652444555.0833335,245.7943333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
300348,长亮科技,True,,205728882.26666668,11.06366666666667,60,2025-01-02,False,False,False,True,False,False,Unknown
300353,东土科技,True,,523606699.5,133.71200000000005,60,2025-01-02,False,False,False,False,False,False,Unknown
